participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262252.5,3.693597357219536,5.661433523779855,1.061291781870239,-0.9436306116025586,0.8151646423788228,0.06345914151300387,-1.554508935552739,-0.4006598743629572,0.9061609077741606,0.9157646380813987,0.088111701124198,0,Low Arousal
A1,,1624262255.0,3.694212424150479,5.505196973963157,0.35400450119507126,-1.7025620842086377,0.6266951504165102,-1.2908877357351558,-1.5231904990821605,-0.9164048023956995,0.9116002234738817,0.8975192734722967,0.1808724516060972,0,Low Arousal
A1,,1624262257.5,3.7108519322642786,5.38007009740627,0.35400450119507126,-1.7025620842086377,0.8910855487521164,-0.5868630346272907,-1.6372806760978431,-0.9292934928314199,0.9242919601065602,0.8792739088631816,0.1593443597997745,0,Low Arousal
A1,,1624262260.0,3.6153381452774727,5.235587722070877,-0.3532827794800965,-1.7025620842086377,1.7455343511103598,0.3837533843118492,-1.2565023580791923,0.12737858097954402,0.9242919601065602,0.8756248359413819,0.0270632938682637,0,High Arousal
A1,,1624262262.5,3.438480674655819,5.129126541519521,-1.0605700601552643,-0.9436306116025586,1.6883132465704367,0.5178084460231642,-1.078678931634551,0.27585526903729674,0.9242919601065602,0.8646776171759181,0.03125,0,High Arousal
A1,,1624262265.0,3.1944563563056487,4.738535706729556,-1.0605700601552643,-0.18469913899647952,0.33163603357139926,0.5303348941727856,-0.6794156104665593,-0.013968509794968926,0.9242919601065602,0.8683266900977307,,0,Low Arousal
A1,,1624262267.5,2.404455541702753,4.445420264881783,-1.0605700601552643,-2.461493556814717,0.7489498616678452,-0.324530308126676,0.27532731318990933,0.11128668050513807,0.9279181705730324,0.8500813254886156,,0,Low Arousal
A1,,1624262270.0,1.5657730691747065,4.311997403488709,-0.3532827794800965,-0.9436306116025586,1.5463144810675336,-0.24611737501870742,5.882706916375436,15.622948885512328,0.9188526444068132,0.8281868879577138,,0,Movement / Artifact
A1,,1624262272.5,2.669433492824649,4.1765002760107,-1.0605700601552643,-1.7025620842086377,1.3076924933956595,0.11680664997600627,4.848767100004754,15.708775243568102,0.8844036449752372,0.8208887421140626,,0,Movement / Artifact
A1,,1624262275.0,3.8162274687060043,4.125343681944071,-1.0605700601552643,-0.9436306116025586,0.6262995451491793,0.8248729945549875,-1.751925924341944,0.22081846393436053,0.8698988031093225,0.8026433775049475,,0,High Arousal
A1,,1624262277.5,2.7310531966529132,3.572295658089713,-1.0605700601552643,-1.7025620842086377,0.529330474554133,1.4716644235833687,-0.3365843531990167,4.2256548847909166,0.8553939612434079,0.7770998670521813,,0,Movement / Artifact
A1,,1624262280.0,3.1439242077235274,3.2114327320064926,-1.7678573408304321,-0.18469913899647952,0.6096381803215286,-0.16065281814392082,0.22190017607765217,4.024236300978021,0.8300104879780381,0.7625035753648918,,0,Movement / Artifact
A1,,1624262282.5,4.153301459145288,3.2639732496333034,-1.0605700601552643,-0.9436306116025586,0.32619466798969543,-0.7417801835112525,0.6800010968489711,0.02856573786499923,0.8046270147126812,0.7552054295212535,,0,Low Arousal
A1,,1624262285.0,3.2117094886601723,3.174102959250765,-1.7678573408304321,-1.7025620842086377,1.3045740644084818,0.25121203193242597,-0.43820240502225116,0.070848851173687,0.7647386995814096,0.7260128461466876,,0,High Arousal
A1,,1624262287.5,2.397060792525969,3.0662573153874515,-0.3532827794800965,-0.18469913899647952,1.3199164493233266,1.3303191433007364,-1.1695928597477738,-0.03496257445821377,0.7756173309808391,0.7150656273812237,,0,High Arousal
